DATE,LongRate,ShortRate,CapitalFlow,Credit,term_spread,term_spread_risk,credit_growth,credit_risk,capital_flow_risk,crisis_score,alert
2020-03-31,0.87,0.29,1507899.0,10630.4319,0.5800000000000001,0,0.0950323932032957,0,0,0,GREEN
2020-04-30,0.66,0.14,3916498.0,10840.5646,0.52,0,0.11465676431397953,1,0,1,YELLOW
2020-05-31,0.67,0.13,4809885.0,10804.7921,0.54,0,0.1053840430748163,1,0,1,YELLOW
2020-06-30,0.73,0.16,6126173.0,10654.2643,0.57,0,0.08402543377620031,0,0,0,GREEN
2020-07-31,0.62,0.13,8587669.0,10578.0434,0.49,0,0.07330899684334002,0,0,0,GREEN
2020-08-31,0.65,0.1,6681156.0,10536.2707,0.55,0,0.0660041780098275,0,0,0,GREEN
2020-09-30,0.68,0.11,8224937.0,10489.9285,0.5700000000000001,0,0.05592544402873534,0,0,0,GREEN
2020-10-31,0.79,0.1,6783797.0,10420.4279,0.6900000000000001,0,0.04497566048775137,0,0,0,GREEN
2020-11-30,0.87,0.09,6296290.0,10361.6597,0.78,0,0.03496431433320035,0,0,0,GREEN
2020-12-31,0.93,0.09,7788456.0,10342.342,0.8400000000000001,0,0.031048127250539403,0,0,0,GREEN
2021-01-31,1.08,0.08,6519194.0,10327.5642,1.0,0,0.027233427570328317,0,0,0,GREEN
2021-02-28,1.26,0.04,6331249.0,10379.2942,1.22,0,0.029136039152980242,0,0,0,GREEN
2021-03-31,1.61,0.03,6149061.0,10366.6621,1.58,0,-0.02481270775084876,0,0,0,GREEN
2021-04-30,1.64,0.02,3918788.0,10342.8263,1.6199999999999999,0,-0.045914425896230404,0,0,0,GREEN
2021-05-31,1.62,0.02,3531060.0,10367.6295,1.6,0,-0.04046006586281303,0,0,0,GREEN
2021-06-30,1.52,0.04,3648010.0,10354.0564,1.48,0,-0.02817725293336315,0,0,0,GREEN
2021-07-31,1.32,0.05,2714589.0,10393.1755,1.27,0,-0.017476568492808542,0,0,0,GREEN
2021-08-31,1.28,0.05,1567825.0,10425.111,1.23,0,-0.010550194007448832,0,0,0,GREEN
2021-09-30,1.37,0.04,1267240.0,10467.6794,1.33,0,-0.0021209963442552215,0,0,0,GREEN
2021-10-31,1.58,0.05,510117.0,10515.7352,1.53,0,0.009146198305349795,0,0,0,GREEN
2021-11-30,1.56,0.05,915038.0,10598.5767,1.51,0,0.02286477329495762,0,0,0,GREEN
2021-12-31,1.47,0.06,669369.0,10761.5791,1.41,0,0.040535992718090386,0,0,0,GREEN
2022-01-31,1.76,0.15,1949726.0,10791.4903,1.61,0,0.044921153818632265,0,0,0,GREEN
2022-02-28,1.93,0.33,2752536.0,10855.4739,1.5999999999999999,0,0.04587784976747278,0,0,0,GREEN
2022-03-31,2.13,0.44,3095229.0,11004.4645,1.69,0,0.06152437436925817,0,0,0,GREEN
2022-04-30,2.75,0.76,2777493.0,11112.2071,1.99,0,0.0743878682367507,0,0,0,GREEN
2022-05-31,2.9,0.98,3599635.0,11254.2466,1.92,0,0.08551782256493645,0,0,0,GREEN
2022-06-30,3.14,1.49,3684696.0,11414.6574,1.6500000000000001,0,0.10243338060240825,1,0,1,YELLOW
2022-07-31,2.9,2.23,2569852.0,11512.0894,0.6699999999999999,0,0.10765852072833759,1,0,1,YELLOW
2022-08-31,2.9,2.63,2844504.0,11622.4115,0.27,0,0.1148477459856303,1,0,1,YELLOW
2022-09-30,3.52,3.13,2557168.0,11710.4697,0.3900000000000001,0,0.11872643902334246,1,0,1,YELLOW
2022-10-31,3.98,3.72,2483988.0,11806.2192,0.2599999999999998,0,0.12271933207294916,1,0,1,YELLOW
2022-11-30,3.89,4.15,2619953.0,11893.0136,-0.26000000000000023,1,0.12213308792679678,1,0,2,RED
2022-12-31,3.62,4.25,1675558.0,11985.7733,-0.6299999999999999,1,0.11375600073413006,1,0,2,RED
2023-01-31,3.53,4.54,1626831.0,12061.9497,-1.0100000000000002,1,0.11772789157768138,1,0,2,RED
2023-02-28,3.75,4.65,2021078.0,12093.4773,-0.9000000000000004,1,0.11404415978559901,1,0,2,RED
2023-03-31,3.66,4.69,1390625.0,12096.8918,-1.0300000000000002,1,0.09927128212372338,0,0,1,YELLOW
2023-04-30,3.46,4.92,736258.0,12109.2597,-1.46,1,0.0897258835285748,0,0,1,YELLOW
2023-05-31,3.57,5.14,694008.0,12122.7624,-1.5699999999999998,1,0.07717227379751912,0,0,1,YELLOW
2023-06-30,3.75,5.16,814295.0,12094.0184,-1.4100000000000001,1,0.059516547557529,0,0,1,YELLOW
2023-07-31,3.9,5.25,2004510.0,12128.6033,-1.35,1,0.053553606003094334,0,0,1,YELLOW
2023-08-31,4.17,5.3,2282435.0,12189.2902,-1.13,1,0.048774619621754,0,0,1,YELLOW
2023-09-30,4.38,5.32,2313827.0,12212.1202,-0.9400000000000004,1,0.04283777789032661,0,0,1,YELLOW
2023-10-31,4.8,5.34,2971465.0,12270.8668,-0.54,1,0.03935617255014212,0,0,1,YELLOW
2023-11-30,4.5,5.27,3776961.0,12277.0773,-0.7699999999999996,1,0.03229321960919984,0,0,1,YELLOW
2023-12-31,4.02,5.24,2804550.0,12261.088,-1.2200000000000006,1,0.022970124088697697,0,0,1,YELLOW
2024-01-31,4.06,5.22,3895804.0,12329.1099,-1.1600000000000001,1,0.022149006308656682,0,0,1,YELLOW
2024-02-29,4.21,5.24,3211426.0,12353.5944,-1.0300000000000002,1,0.021508875697811014,0,0,1,YELLOW
2024-03-31,4.21,5.24,3147633.0,12353.9414,-1.0300000000000002,1,0.021249227012181793,0,0,1,YELLOW
2024-04-30,4.54,5.24,3211587.0,12365.5934,-0.7000000000000002,1,0.021168403878562447,0,0,1,YELLOW
2024-05-31,4.48,5.25,3985612.0,12390.5279,-0.7699999999999996,1,0.022087828760877004,0,0,1,YELLOW
2024-06-30,4.31,5.24,2872709.0,12427.9347,-0.9300000000000006,1,0.027610037371863072,0,0,1,YELLOW
2024-07-31,4.25,5.2,3810169.0,12460.8934,-0.9500000000000002,1,0.027397227181138017,0,0,1,YELLOW
2024-08-31,3.87,5.05,3047396.0,12468.6753,-1.1799999999999997,1,0.02292053888420842,0,0,1,YELLOW
2024-09-30,3.72,4.72,3067882.0,12497.939,-0.9999999999999996,1,0.023404519061317464,0,0,1,YELLOW
2024-10-31,4.1,4.51,4057412.0,12543.4022,-0.41000000000000014,1,0.022209955045718655,0,0,1,YELLOW
2024-11-30,4.36,4.42,3201360.0,12564.9792,-0.05999999999999961,1,0.023450361430891853,0,0,1,YELLOW
2024-12-31,4.39,4.27,3097285.0,12605.7539,0.1200000000000001,0,0.028110547775205497,0,0,0,GREEN
2025-01-31,4.63,4.21,3475222.0,12636.9815,0.41999999999999993,0,0.024971113283692947,0,0,0,GREEN
2025-02-28,4.45,4.22,3104918.0,12690.8251,0.23000000000000043,0,0.027298184567238204,0,0,0,GREEN
2025-03-31,4.28,4.2,1857025.0,12744.7556,0.08000000000000007,0,0.031634778516919315,0,0,0,GREEN
2025-04-30,4.28,4.21,2244731.0,12839.1759,0.07000000000000028,0,0.03829840466855394,0,0,0,GREEN
2025-05-31,4.42,4.25,2129832.0,12869.5965,0.16999999999999993,0,0.03866409921081737,0,0,0,GREEN
2025-06-30,4.38,4.23,1413991.0,12921.6119,0.14999999999999947,0,0.039723189083058275,0,0,0,GREEN
2025-07-31,4.39,4.25,1669335.0,13001.2771,0.13999999999999968,0,0.043366368899359964,0,0,0,GREEN
2025-08-31,4.26,4.12,2034879.0,13061.5389,0.13999999999999968,0,0.04754824275518654,0,0,0,GREEN
2025-09-30,4.12,3.92,2831019.0,13098.647,0.20000000000000018,0,0.048064564885458294,0,0,0,GREEN
2025-10-31,4.06,3.82,4288151.0,13162.4412,0.23999999999999977,0,0.04935176199643809,0,0,0,GREEN
2025-11-30,4.09,3.78,3740115.0,13263.5861,0.31000000000000005,0,0.05559952697733084,0,0,0,GREEN
2025-12-31,4.14,3.59,4303632.0,13318.6265,0.5499999999999998,0,0.05655136580129505,0,0,0,GREEN
2026-01-31,4.14,3.59,1575323.0,13354.2991,0.5499999999999998,0,0.05676336552364192,0,0,0,GREEN
